topic_id	initial_request	topic_desc	clarification_need	facet_id	facet_desc	question_id	question	answer
29	Tell me about ps 2 games?	Find information, reviews, and cheat codes for Playstation 2 games.	3	F0730	Where can I find cheat codes for PlayStation 2 games?	Q02932	what types of ps 2 games do you like to play	role playing
29	Tell me about ps 2 games?	Find information, reviews, and cheat codes for Playstation 2 games.	3	F0730	Where can I find cheat codes for PlayStation 2 games?	Q00001		
29	Tell me about ps 2 games?	Find information, reviews, and cheat codes for Playstation 2 games.	3	F0731	I'm looking for sites that announce new PlayStation 2 games.	Q00348	are you interested in playing ps 2 games on other consoles such as playstation 3 and playstation 4	no i am looking for a website that announces new playstation 2 games
29	Tell me about ps 2 games?	Find information, reviews, and cheat codes for Playstation 2 games.	3	F0731	I'm looking for sites that announce new PlayStation 2 games.	Q03065	which ps 2 game franchises are you interested in	i dont know
29	Tell me about ps 2 games?	Find information, reviews, and cheat codes for Playstation 2 games.	3	F0731	I'm looking for sites that announce new PlayStation 2 games.	Q03066	which ps 2 game genres are you interested in	i dont know
29	Tell me about ps 2 games?	Find information, reviews, and cheat codes for Playstation 2 games.	3	F0731	I'm looking for sites that announce new PlayStation 2 games.	Q03325	would you like to compare specific ps 2 games	no i want sites that announce ps2 games
29	Tell me about ps 2 games?	Find information, reviews, and cheat codes for Playstation 2 games.	3	F0731	I'm looking for sites that announce new PlayStation 2 games.	Q03538	would you like to know more about ps2 console design	no
29	Tell me about ps 2 games?	Find information, reviews, and cheat codes for Playstation 2 games.	3	F0731	I'm looking for sites that announce new PlayStation 2 games.	Q03756	would you like to learn how to cheat in ps2 games	no i want websites for newly announced ps2 games
29	Tell me about ps 2 games?	Find information, reviews, and cheat codes for Playstation 2 games.	3	F0731	I'm looking for sites that announce new PlayStation 2 games.	Q03812	would you like to see a list of new released ps2 games	yes i would like to see newly released ps2 games
29	Tell me about ps 2 games?	Find information, reviews, and cheat codes for Playstation 2 games.	3	F0731	I'm looking for sites that announce new PlayStation 2 games.	Q00979	are you looking for ps 2 adventure games	no im looking for new games in general
29	Tell me about ps 2 games?	Find information, reviews, and cheat codes for Playstation 2 games.	3	F0731	I'm looking for sites that announce new PlayStation 2 games.	Q00980	are you looking for ps 2 games prices	no i am more interested in the types of websites that announces new releases
29	Tell me about ps 2 games?	Find information, reviews, and cheat codes for Playstation 2 games.	3	F0731	I'm looking for sites that announce new PlayStation 2 games.	Q01039	are you looking for stores to buy ps 2 games from	no i want to know about what games are coming out
29	Tell me about ps 2 games?	Find information, reviews, and cheat codes for Playstation 2 games.	3	F0731	I'm looking for sites that announce new PlayStation 2 games.	Q01239	are you referring to playstation 2 games	yes what sites announced some new ones
29	Tell me about ps 2 games?	Find information, reviews, and cheat codes for Playstation 2 games.	3	F0731	I'm looking for sites that announce new PlayStation 2 games.	Q02531	how many ps 2 games are you looking to buy	i dont know right now i just want to know which new games are being released
29	Tell me about ps 2 games?	Find information, reviews, and cheat codes for Playstation 2 games.	3	F0731	I'm looking for sites that announce new PlayStation 2 games.	Q02580	is the ps 2 games for a child or an adult	no i want to know where to find the latest ps2 games
29	Tell me about ps 2 games?	Find information, reviews, and cheat codes for Playstation 2 games.	3	F0731	I'm looking for sites that announce new PlayStation 2 games.	Q02804	what is the most you are willing to spend on a ps 2 game	this is not related to my search
29	Tell me about ps 2 games?	Find information, reviews, and cheat codes for Playstation 2 games.	3	F0731	I'm looking for sites that announce new PlayStation 2 games.	Q02932	what types of ps 2 games do you like to play	i dont know
29	Tell me about ps 2 games?	Find information, reviews, and cheat codes for Playstation 2 games.	3	F0731	I'm looking for sites that announce new PlayStation 2 games.	Q00001		
29	Tell me about ps 2 games?	Find information, reviews, and cheat codes for Playstation 2 games.	3	F0732	Where can I buy used PlayStation 2 games?	Q00348	are you interested in playing ps 2 games on other consoles such as playstation 3 and playstation 4	i want to know where to buy ps2 games
29	Tell me about ps 2 games?	Find information, reviews, and cheat codes for Playstation 2 games.	3	F0732	Where can I buy used PlayStation 2 games?	Q03065	which ps 2 game franchises are you interested in	this is not related to my search
29	Tell me about ps 2 games?	Find information, reviews, and cheat codes for Playstation 2 games.	3	F0732	Where can I buy used PlayStation 2 games?	Q03066	which ps 2 game genres are you interested in	the most popular ones
29	Tell me about ps 2 games?	Find information, reviews, and cheat codes for Playstation 2 games.	3	F0732	Where can I buy used PlayStation 2 games?	Q03325	would you like to compare specific ps 2 games	no i am looking for a location to where i can purchase ps 2 games
29	Tell me about ps 2 games?	Find information, reviews, and cheat codes for Playstation 2 games.	3	F0732	Where can I buy used PlayStation 2 games?	Q03538	would you like to know more about ps2 console design	i need used ps2 games for sale
29	Tell me about ps 2 games?	Find information, reviews, and cheat codes for Playstation 2 games.	3	F0732	Where can I buy used PlayStation 2 games?	Q03756	would you like to learn how to cheat in ps2 games	no i want to buy used games
29	Tell me about ps 2 games?	Find information, reviews, and cheat codes for Playstation 2 games.	3	F0732	Where can I buy used PlayStation 2 games?	Q03812	would you like to see a list of new released ps2 games	no i want to know where i can buy used playstation 2 games
29	Tell me about ps 2 games?	Find information, reviews, and cheat codes for Playstation 2 games.	3	F0732	Where can I buy used PlayStation 2 games?	Q00979	are you looking for ps 2 adventure games	yes where can i buy them used
29	Tell me about ps 2 games?	Find information, reviews, and cheat codes for Playstation 2 games.	3	F0732	Where can I buy used PlayStation 2 games?	Q00980	are you looking for ps 2 games prices	id like a list of places where i can buy used ps 2 games
29	Tell me about ps 2 games?	Find information, reviews, and cheat codes for Playstation 2 games.	3	F0732	Where can I buy used PlayStation 2 games?	Q01039	are you looking for stores to buy ps 2 games from	yes
29	Tell me about ps 2 games?	Find information, reviews, and cheat codes for Playstation 2 games.	3	F0732	Where can I buy used PlayStation 2 games?	Q01239	are you referring to playstation 2 games	yes where can i buy used playstation 2 games
29	Tell me about ps 2 games?	Find information, reviews, and cheat codes for Playstation 2 games.	3	F0732	Where can I buy used PlayStation 2 games?	Q02531	how many ps 2 games are you looking to buy	im not sure depends what they have for sale
29	Tell me about ps 2 games?	Find information, reviews, and cheat codes for Playstation 2 games.	3	F0732	Where can I buy used PlayStation 2 games?	Q02580	is the ps 2 games for a child or an adult	no i want to know where i can buy ps 2 games
29	Tell me about ps 2 games?	Find information, reviews, and cheat codes for Playstation 2 games.	3	F0732	Where can I buy used PlayStation 2 games?	Q02804	what is the most you are willing to spend on a ps 2 game	i dont know
29	Tell me about ps 2 games?	Find information, reviews, and cheat codes for Playstation 2 games.	3	F0732	Where can I buy used PlayStation 2 games?	Q02932	what types of ps 2 games do you like to play	i like all games but i need you to tell me where i can buy used ps2 games
29	Tell me about ps 2 games?	Find information, reviews, and cheat codes for Playstation 2 games.	3	F0732	Where can I buy used PlayStation 2 games?	Q00001		
29	Tell me about ps 2 games?	Find information, reviews, and cheat codes for Playstation 2 games.	3	F0733	What are the specifications of the PlayStation 2 console?	Q00348	are you interested in playing ps 2 games on other consoles such as playstation 3 and playstation 4	no only on playstation 2 console
29	Tell me about ps 2 games?	Find information, reviews, and cheat codes for Playstation 2 games.	3	F0733	What are the specifications of the PlayStation 2 console?	Q03065	which ps 2 game franchises are you interested in	just general ps2 specs
29	Tell me about ps 2 games?	Find information, reviews, and cheat codes for Playstation 2 games.	3	F0733	What are the specifications of the PlayStation 2 console?	Q03066	which ps 2 game genres are you interested in	no
29	Tell me about ps 2 games?	Find information, reviews, and cheat codes for Playstation 2 games.	3	F0733	What are the specifications of the PlayStation 2 console?	Q03325	would you like to compare specific ps 2 games	no i am interested in the specs of the actual ps2 console
29	Tell me about ps 2 games?	Find information, reviews, and cheat codes for Playstation 2 games.	3	F0733	What are the specifications of the PlayStation 2 console?	Q03538	would you like to know more about ps2 console design	yes id like to know the specifications please
29	Tell me about ps 2 games?	Find information, reviews, and cheat codes for Playstation 2 games.	3	F0733	What are the specifications of the PlayStation 2 console?	Q03756	would you like to learn how to cheat in ps2 games	no i need the specifications
29	Tell me about ps 2 games?	Find information, reviews, and cheat codes for Playstation 2 games.	3	F0733	What are the specifications of the PlayStation 2 console?	Q03812	would you like to see a list of new released ps2 games	no i want to know what are the hardware specifications for the playstation 2 console
29	Tell me about ps 2 games?	Find information, reviews, and cheat codes for Playstation 2 games.	3	F0733	What are the specifications of the PlayStation 2 console?	Q00979	are you looking for ps 2 adventure games	list of games and specs for the playstation 2
29	Tell me about ps 2 games?	Find information, reviews, and cheat codes for Playstation 2 games.	3	F0733	What are the specifications of the PlayStation 2 console?	Q00980	are you looking for ps 2 games prices	no i need the specifications for the ps 2 gaming console
29	Tell me about ps 2 games?	Find information, reviews, and cheat codes for Playstation 2 games.	3	F0733	What are the specifications of the PlayStation 2 console?	Q01039	are you looking for stores to buy ps 2 games from	i want to know the specifications the components of the playstation 2 console
29	Tell me about ps 2 games?	Find information, reviews, and cheat codes for Playstation 2 games.	3	F0733	What are the specifications of the PlayStation 2 console?	Q01239	are you referring to playstation 2 games	yes i am
29	Tell me about ps 2 games?	Find information, reviews, and cheat codes for Playstation 2 games.	3	F0733	What are the specifications of the PlayStation 2 console?	Q02531	how many ps 2 games are you looking to buy	no i want specifications
29	Tell me about ps 2 games?	Find information, reviews, and cheat codes for Playstation 2 games.	3	F0733	What are the specifications of the PlayStation 2 console?	Q02580	is the ps 2 games for a child or an adult	i dont know
29	Tell me about ps 2 games?	Find information, reviews, and cheat codes for Playstation 2 games.	3	F0733	What are the specifications of the PlayStation 2 console?	Q02804	what is the most you are willing to spend on a ps 2 game	this isnt related to my query
29	Tell me about ps 2 games?	Find information, reviews, and cheat codes for Playstation 2 games.	3	F0733	What are the specifications of the PlayStation 2 console?	Q02932	what types of ps 2 games do you like to play	none i want to know the specifications of the system
29	Tell me about ps 2 games?	Find information, reviews, and cheat codes for Playstation 2 games.	3	F0733	What are the specifications of the PlayStation 2 console?	Q00001		
3	How to get organised?	Find tips, resources, supplies for getting organized and reducing clutter.	2	F0765	Find tips on getting organized, both reducing clutter and managing time.	Q00066	are you in the beginning or more advanced stages of getting organized	i dont know
3	How to get organised?	Find tips, resources, supplies for getting organized and reducing clutter.	2	F0765	Find tips on getting organized, both reducing clutter and managing time.	Q02723	what area of your home would you like to organize	i dont have a specific area i jusst want tips on reducing clutter and organizing time
3	How to get organised?	Find tips, resources, supplies for getting organized and reducing clutter.	2	F0765	Find tips on getting organized, both reducing clutter and managing time.	Q03489	would you like to know how to reduce clutter	yes in addition to knowing how to manage time
3	How to get organised?	Find tips, resources, supplies for getting organized and reducing clutter.	2	F0765	Find tips on getting organized, both reducing clutter and managing time.	Q00697	are you looking for a specific web site	no i just want some tips
3	How to get organised?	Find tips, resources, supplies for getting organized and reducing clutter.	2	F0765	Find tips on getting organized, both reducing clutter and managing time.	Q01033	are you looking for specific products related to getting organized	no i just need some tips about it
3	How to get organised?	Find tips, resources, supplies for getting organized and reducing clutter.	2	F0765	Find tips on getting organized, both reducing clutter and managing time.	Q01164	are you looking to organize your course work	yes as well as time management tips
3	How to get organised?	Find tips, resources, supplies for getting organized and reducing clutter.	2	F0765	Find tips on getting organized, both reducing clutter and managing time.	Q01295	are you referrring how to get organized	yes do you have any tips
3	How to get organised?	Find tips, resources, supplies for getting organized and reducing clutter.	2	F0765	Find tips on getting organized, both reducing clutter and managing time.	Q01399	are you wanting help with what to do to get organized in your home	yes for office clutter and time management
3	How to get organised?	Find tips, resources, supplies for getting organized and reducing clutter.	2	F0765	Find tips on getting organized, both reducing clutter and managing time.	Q01702	do you need tips on diy organizational methods	yes
3	How to get organised?	Find tips, resources, supplies for getting organized and reducing clutter.	2	F0765	Find tips on getting organized, both reducing clutter and managing time.	Q01712	do you need to find out how to organize your pantry	no i want general tips on reducing clutter and managing my time
3	How to get organised?	Find tips, resources, supplies for getting organized and reducing clutter.	2	F0765	Find tips on getting organized, both reducing clutter and managing time.	Q02504	how about some organizing tips	yes thats what im looking for
3	How to get organised?	Find tips, resources, supplies for getting organized and reducing clutter.	2	F0765	Find tips on getting organized, both reducing clutter and managing time.	Q00001		
3	How to get organised?	Find tips, resources, supplies for getting organized and reducing clutter.	2	F0766	Take me to the Container Store homepage.	Q00066	are you in the beginning or more advanced stages of getting organized	what i want is the container store homepage
3	How to get organised?	Find tips, resources, supplies for getting organized and reducing clutter.	2	F0766	Take me to the Container Store homepage.	Q02723	what area of your home would you like to organize	no i want the site for the container store
3	How to get organised?	Find tips, resources, supplies for getting organized and reducing clutter.	2	F0766	Take me to the Container Store homepage.	Q03489	would you like to know how to reduce clutter	i would like to find a page with containers
3	How to get organised?	Find tips, resources, supplies for getting organized and reducing clutter.	2	F0766	Take me to the Container Store homepage.	Q00697	are you looking for a specific web site	yes the container store
3	How to get organised?	Find tips, resources, supplies for getting organized and reducing clutter.	2	F0766	Take me to the Container Store homepage.	Q01033	are you looking for specific products related to getting organized	no i just want to go to the container stores homepage
3	How to get organised?	Find tips, resources, supplies for getting organized and reducing clutter.	2	F0766	Take me to the Container Store homepage.	Q01164	are you looking to organize your course work	no id just like to see the container store homepage please
3	How to get organised?	Find tips, resources, supplies for getting organized and reducing clutter.	2	F0766	Take me to the Container Store homepage.	Q01295	are you referrring how to get organized	no im looking for supplies at the container store take me to their homepage
3	How to get organised?	Find tips, resources, supplies for getting organized and reducing clutter.	2	F0766	Take me to the Container Store homepage.	Q01399	are you wanting help with what to do to get organized in your home	no i would like to go to the homepage of the containers store wesbite
3	How to get organised?	Find tips, resources, supplies for getting organized and reducing clutter.	2	F0766	Take me to the Container Store homepage.	Q01702	do you need tips on diy organizational methods	no i want to go to the container stores website
3	How to get organised?	Find tips, resources, supplies for getting organized and reducing clutter.	2	F0766	Take me to the Container Store homepage.	Q01712	do you need to find out how to organize your pantry	i dont know
3	How to get organised?	Find tips, resources, supplies for getting organized and reducing clutter.	2	F0766	Take me to the Container Store homepage.	Q02504	how about some organizing tips	no tips just take me to the homepage for the container store
3	How to get organised?	Find tips, resources, supplies for getting organized and reducing clutter.	2	F0766	Take me to the Container Store homepage.	Q00001		
3	How to get organised?	Find tips, resources, supplies for getting organized and reducing clutter.	2	F0767	Find catalogs of office supplies for organization and decluttering.	Q00066	are you in the beginning or more advanced stages of getting organized	i want infromation on catalogs of office supplies for organizaiton
3	How to get organised?	Find tips, resources, supplies for getting organized and reducing clutter.	2	F0767	Find catalogs of office supplies for organization and decluttering.	Q02723	what area of your home would you like to organize	id like to focus on office supplies for now
3	How to get organised?	Find tips, resources, supplies for getting organized and reducing clutter.	2	F0767	Find catalogs of office supplies for organization and decluttering.	Q03489	would you like to know how to reduce clutter	no im looking for catalogs to buy office supplies that reduce clutter
3	How to get organised?	Find tips, resources, supplies for getting organized and reducing clutter.	2	F0767	Find catalogs of office supplies for organization and decluttering.	Q00697	are you looking for a specific web site	no just show me some different office supply catalogs
3	How to get organised?	Find tips, resources, supplies for getting organized and reducing clutter.	2	F0767	Find catalogs of office supplies for organization and decluttering.	Q01033	are you looking for specific products related to getting organized	no i am looking for a catalog of office supplies for organization and decluttering
3	How to get organised?	Find tips, resources, supplies for getting organized and reducing clutter.	2	F0767	Find catalogs of office supplies for organization and decluttering.	Q01164	are you looking to organize your course work	no i want information on office supplies to help declutter and organize
3	How to get organised?	Find tips, resources, supplies for getting organized and reducing clutter.	2	F0767	Find catalogs of office supplies for organization and decluttering.	Q01295	are you referrring how to get organized	yes i need catalogs of office supplies for items that will help me get organized
3	How to get organised?	Find tips, resources, supplies for getting organized and reducing clutter.	2	F0767	Find catalogs of office supplies for organization and decluttering.	Q01399	are you wanting help with what to do to get organized in your home	yes but more specifically id like to see relevant office supplies
3	How to get organised?	Find tips, resources, supplies for getting organized and reducing clutter.	2	F0767	Find catalogs of office supplies for organization and decluttering.	Q01702	do you need tips on diy organizational methods	yes i need office supplies that will help me organize and declutter my office
3	How to get organised?	Find tips, resources, supplies for getting organized and reducing clutter.	2	F0767	Find catalogs of office supplies for organization and decluttering.	Q01712	do you need to find out how to organize your pantry	no i need supplies to organize my office
3	How to get organised?	Find tips, resources, supplies for getting organized and reducing clutter.	2	F0767	Find catalogs of office supplies for organization and decluttering.	Q02504	how about some organizing tips	no im looking for office supply catalogs
3	How to get organised?	Find tips, resources, supplies for getting organized and reducing clutter.	2	F0767	Find catalogs of office supplies for organization and decluttering.	Q00001		
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0768	Find free diabetes education materials such as videos, pamphlets, and books.	Q00134	are you interested in an online site for diabetes	no
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0768	Find free diabetes education materials such as videos, pamphlets, and books.	Q01299	are you searching for a local educational program	no what i want is general educational materials for diabetes
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0768	Find free diabetes education materials such as videos, pamphlets, and books.	Q01311	are you searching for prevention tools	no i want free education materials
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0768	Find free diabetes education materials such as videos, pamphlets, and books.	Q01480	diabetes education regarding children or adults	no i would like to have free diabetes education materials such as videos pamphlets and books
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0768	Find free diabetes education materials such as videos, pamphlets, and books.	Q02715	what are you trying to learn about diabetes	i need free education materials
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0768	Find free diabetes education materials such as videos, pamphlets, and books.	Q03086	which type of diabetes do you want to learn about	i want free diabetes education materials
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0768	Find free diabetes education materials such as videos, pamphlets, and books.	Q00697	are you looking for a specific web site	no i want to know where i can get free materials
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0768	Find free diabetes education materials such as videos, pamphlets, and books.	Q00799	are you looking for diet information	no im looking for free diabetes educations materials
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0768	Find free diabetes education materials such as videos, pamphlets, and books.	Q01404	are you wanting to find a class on the education of the disease of diabetes	not a class i want reference books informational videos and pamphlets for diabetes
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0768	Find free diabetes education materials such as videos, pamphlets, and books.	Q01409	are you wanting to join a diabetes education gtoup	no
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0768	Find free diabetes education materials such as videos, pamphlets, and books.	Q01809	do you want help finding a medical doctor for diabetes education	no i am only looking for educational materials
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0768	Find free diabetes education materials such as videos, pamphlets, and books.	Q01945	do you want to find some resoutces	yes i want resources about diabetes education
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0768	Find free diabetes education materials such as videos, pamphlets, and books.	Q03111	who you be interested in becoming a diabetes educator	no i am looking for free diabetes education materials including things like videos pamphlets and books
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0768	Find free diabetes education materials such as videos, pamphlets, and books.	Q01175	are you looking to take a class about diabetes	no i am looking for free videos pamphlets and books
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0768	Find free diabetes education materials such as videos, pamphlets, and books.	Q00001		
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0769	Take me to the NIH National Diabetes Education Program homepage.	Q00134	are you interested in an online site for diabetes	yes a specific one
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0769	Take me to the NIH National Diabetes Education Program homepage.	Q01299	are you searching for a local educational program	no i am looking for a specific webpage
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0769	Take me to the NIH National Diabetes Education Program homepage.	Q01311	are you searching for prevention tools	no i want to go to the homepage for the nih diabetes education program
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0769	Take me to the NIH National Diabetes Education Program homepage.	Q01480	diabetes education regarding children or adults	for now just take me to the nih education homepage
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0769	Take me to the NIH National Diabetes Education Program homepage.	Q02715	what are you trying to learn about diabetes	im trying to get to the nih national diabetes education program homepage
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0769	Take me to the NIH National Diabetes Education Program homepage.	Q03086	which type of diabetes do you want to learn about	just take me to the nih diabetes education program page for now
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0769	Take me to the NIH National Diabetes Education Program homepage.	Q00697	are you looking for a specific web site	yes i need the homepage for the nih national diabetes education program
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0769	Take me to the NIH National Diabetes Education Program homepage.	Q00799	are you looking for diet information	i need nih national diabetes education info
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0769	Take me to the NIH National Diabetes Education Program homepage.	Q01404	are you wanting to find a class on the education of the disease of diabetes	yes am interested in finding a class on diabetes
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0769	Take me to the NIH National Diabetes Education Program homepage.	Q01409	are you wanting to join a diabetes education gtoup	no right now i just need to go to the nih national diabetes education program homepage
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0769	Take me to the NIH National Diabetes Education Program homepage.	Q01809	do you want help finding a medical doctor for diabetes education	i dont know
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0769	Take me to the NIH National Diabetes Education Program homepage.	Q01945	do you want to find some resoutces	yes
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0769	Take me to the NIH National Diabetes Education Program homepage.	Q03111	who you be interested in becoming a diabetes educator	i just want to go to the website for the nih national diabetes education program specifically the homepage
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0769	Take me to the NIH National Diabetes Education Program homepage.	Q01175	are you looking to take a class about diabetes	no i just want the website for the nih national diabetes education program
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0769	Take me to the NIH National Diabetes Education Program homepage.	Q00001		
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0770	Take me to the American Association of Diabetes Educators homepage.	Q00134	are you interested in an online site for diabetes	i am interested in the american association of diabetes educators homepage in particular
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0770	Take me to the American Association of Diabetes Educators homepage.	Q01299	are you searching for a local educational program	not the local one national
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0770	Take me to the American Association of Diabetes Educators homepage.	Q01311	are you searching for prevention tools	no i want the homepage for the american association of diabetes educators please
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0770	Take me to the American Association of Diabetes Educators homepage.	Q01480	diabetes education regarding children or adults	i dont know
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0770	Take me to the American Association of Diabetes Educators homepage.	Q02715	what are you trying to learn about diabetes	no but will you please take me to the homepage of the american association of diabetes educators website
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0770	Take me to the American Association of Diabetes Educators homepage.	Q03086	which type of diabetes do you want to learn about	i do not want to know the types i would like to go to the homepage for the american association of diabetes educators website
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0770	Take me to the American Association of Diabetes Educators homepage.	Q00697	are you looking for a specific web site	yes the american association of diabetes educators homepage
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0770	Take me to the American Association of Diabetes Educators homepage.	Q00799	are you looking for diet information	no i want to go the main website of the american association of diabetes educators homepage
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0770	Take me to the American Association of Diabetes Educators homepage.	Q01404	are you wanting to find a class on the education of the disease of diabetes	no i need the american association of diabetes educators
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0770	Take me to the American Association of Diabetes Educators homepage.	Q01409	are you wanting to join a diabetes education gtoup	no i just need to go to the american association of diabetes educators homepage
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0770	Take me to the American Association of Diabetes Educators homepage.	Q01809	do you want help finding a medical doctor for diabetes education	no id rather see the american association of diabetes educators homepage please
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0770	Take me to the American Association of Diabetes Educators homepage.	Q01945	do you want to find some resoutces	i would like to go to the american association of diabetes educators homepage to get diabetes education information
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0770	Take me to the American Association of Diabetes Educators homepage.	Q03111	who you be interested in becoming a diabetes educator	i dont know
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0770	Take me to the American Association of Diabetes Educators homepage.	Q01175	are you looking to take a class about diabetes	maybe just take me to the homepage for now
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0770	Take me to the American Association of Diabetes Educators homepage.	Q00001		
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0771	I'm looking for nutrition and diet information for diabetics.	Q00134	are you interested in an online site for diabetes	yes
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0771	I'm looking for nutrition and diet information for diabetics.	Q01299	are you searching for a local educational program	i dont know
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0771	I'm looking for nutrition and diet information for diabetics.	Q01311	are you searching for prevention tools	no my query refers to diabetics diets
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0771	I'm looking for nutrition and diet information for diabetics.	Q01480	diabetes education regarding children or adults	i need nutrition and diet information for diabetics
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0771	I'm looking for nutrition and diet information for diabetics.	Q02715	what are you trying to learn about diabetes	no
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0771	I'm looking for nutrition and diet information for diabetics.	Q03086	which type of diabetes do you want to learn about	i want to learn about type 2 diabetes
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0771	I'm looking for nutrition and diet information for diabetics.	Q00697	are you looking for a specific web site	whatever site that will provide me nutrition and diet information for diabetics
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0771	I'm looking for nutrition and diet information for diabetics.	Q00799	are you looking for diet information	yes for diets diabetics
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0771	I'm looking for nutrition and diet information for diabetics.	Q01404	are you wanting to find a class on the education of the disease of diabetes	no i need diet and nutrition information for diabetics
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0771	I'm looking for nutrition and diet information for diabetics.	Q01409	are you wanting to join a diabetes education gtoup	no
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0771	I'm looking for nutrition and diet information for diabetics.	Q01809	do you want help finding a medical doctor for diabetes education	i would like nutrition and diet information for people with diabetes
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0771	I'm looking for nutrition and diet information for diabetics.	Q01945	do you want to find some resoutces	yes i would like resources for nutrition and diet information for diabetics
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0771	I'm looking for nutrition and diet information for diabetics.	Q03111	who you be interested in becoming a diabetes educator	i dont know
30	Find me information about diabetes education	I\'m looking for online resources to learn and teach others about diabetes.	2	F0771	I'm looking for nutrition and diet information for diabetics.	Q01175	are you looking to take a class about diabetes	yes am interested in diabetes classes
